,,,1. INBOUND TOURISM: Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World Tourism Organization (2023), UNWTO Tourism Statistics Database, Madrid, data updated on 24/11/2023. More information:
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.unwto.org/tourism-statistics/tourism-statistics-database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0,438-0,LIECHTENSTEIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Excluding long term tourists on campgrounds and in holiday flats.
1995-2006: Non-resident tourists staying in hotels and similar establishments.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.1,438-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.2,438-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TCE,59.4,56.2,57.1,59.2,59.5,61.6,56.5,48.7,49.0,48.5,49.8,54.9,72.8,72.9,66.5,64.3,67.0,62.4,59.6,61.3,56.7,69.1,79.3,85.3,98.1,58.4,70.8,100.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.3,438-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.4,438-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,0,440-0,LITHUANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1.1,440-1.1,,,Total arrivals,,,Thousands,,VF,"2,600","3,497","3,702","4,287","4,454","4,092","4,195","3,999","3,635",..,..,..,"4,251","4,459","4,001","4,073","4,504","4,979","5,264","5,217","5,048","5,322","5,590","6,115","6,150","2,284","2,096","4,725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1.2,440-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,650,832,"1,012","1,416","1,422","1,083","1,271","1,428","1,491","1,800","2,000","2,180","1,486","1,611","1,341","1,507","1,775","1,900","2,012","2,063","2,071","2,296","2,523","2,825","2,875",937,948,"2,169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1.3,440-1.3,,,,Same-day visitors (excursionists),,Thousands,,,"1,950","2,665","2,690","2,871","3,032","3,009","2,924","2,571","2,144",..,..,..,"2,765","2,848","2,660","2,566","2,729","3,079","3,252","3,155","2,977","3,026","3,067","3,290","3,275","1,348","1,148","2,556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1.4,440-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,4,5,6,8,9,14,24,25,37,32,34,35,22,27,33,58,60,64,75,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,0,442-0,LUXEMBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Non-resident tourists staying in all types of accommodation establishments; including youth hostels, tourist private accommodation and others.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.1,442-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.2,442-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TCE,768,724,778,789,863,852,836,885,867,878,913,908,914,877,847,805,874,950,945,"1,038","1,090","1,054","1,046","1,018","1,041",525,615,"1,013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.3,442-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.4,442-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,0,446-0,"MACAO, CHINA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2008: according to Statistics and Census Service, the visitor arrivals figures from year 2008 onward will not include other non-residents namely workers, students, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.1,446-1.1,,,Total arrivals,,,Thousands,,VF,"7,752","8,151","7,000","6,949","7,444","9,162","10,279","11,531","11,888","16,673","18,711","21,998","27,003","22,933","21,753","24,965","28,002","28,082","29,325","31,526","30,715","30,950","32,611","35,804","39,406","5,897","7,706","5,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.2,446-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,"4,202","4,690","3,836","4,517","5,050","5,197","5,842","6,565","6,309","8,324","9,014","10,683","12,945","10,610","10,402","11,926","12,925","13,577","14,268","14,566","14,308","15,704","17,255","18,493","18,633","2,822","3,697","2,484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.3,446-1.3,,,,Same-day visitors (excursionists),,Thousands,,,"3,550","3,461","3,164","2,432","2,394","3,965","4,437","4,966","5,579","8,349","9,697","11,315","14,058","12,323","11,351","13,040","15,077","14,505","15,056","16,960","16,407","15,247","15,356","17,311","20,773","3,075","4,009","3,216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.4,446-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,0,450-0,MADAGASCAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals of non-resident tourists by air.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.1,450-1.1,,,Total arrivals,,,Thousands,,VF,115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,282,333,285,360,486,87,8,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.2,450-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,75,83,101,121,138,160,170,62,139,229,277,312,344,375,163,196,225,256,196,222,244,293,255,291,384,68,8,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.3,450-1.3,,,,Same-day visitors (excursionists),,Thousands,,,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38,40,30,69,102,19,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.4,450-1.4,,,,,"of which, cruise passengers",Thousands,,,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38,40,30,69,102,19,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,0,454-0,MALAWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Departures. 2018 estimates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1.1,454-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1.2,454-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,192,194,207,220,254,228,266,383,424,427,438,638,735,742,755,746,767,770,795,819,805,849,837,871,978,199,432,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1.3,454-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1.4,454-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,0,458-0,MALAYSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including Singapore residents crossing the frontier by road through Johore Causeway.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.1,458-1.1,,,Total arrivals,,,Thousands,,VF,"14,885","14,084","12,591","10,886","13,910","17,213","22,995","20,756","16,293","24,432","24,209","25,298","28,325","25,321","31,509",..,..,..,..,..,..,..,..,..,"35,046","6,102",399,"19,016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.2,458-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,"7,469","7,138","6,211","5,551","7,931","10,222","12,775","13,292","10,577","15,703","16,431","17,547","20,973","22,052","23,646","24,577","24,714","25,033","25,715","27,437","25,721","26,757","25,948","25,832","26,101","4,333",135,"10,071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.3,458-1.3,,,,Same-day visitors (excursionists),,Thousands,,,"7,416","6,946","6,380","5,335","5,979","6,991","10,219","7,464","5,716","8,729","7,778","7,751","7,352","3,269","7,863",..,..,..,..,..,..,..,..,..,"8,945","1,769",265,"8,945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.4,458-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,0,462-0,MALDIVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.1,462-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.2,462-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,315,339,366,396,430,467,461,485,564,617,395,602,676,683,656,792,931,958,"1,125","1,205","1,234","1,286","1,390","1,484","1,703",555,"1,322","1,675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.3,462-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,7,5,3,4,4,4,3,6,2,3,0.5,0.2,9,2,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.4,462-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,7,5,3,4,4,4,3,6,2,3,0.5,0.2,9,2,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,0,466-0,MALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2007, 2016-2018: Arrivals by air only (Bamako-Sénou airport).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1.1,466-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1.2,466-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,42,98,75,83,82,86,89,96,110,113,143,153,164,190,160,169,160,134,142,168,159,173,193,203,217,75,168,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1.3,466-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1.4,466-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,0,470-0,MALTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 2004 data based on departures by air and by sea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.1,470-1.1,,,Total arrivals,,,Thousands,1/,VF,"1,193","1,123","1,238","1,326","1,402","1,387","1,439","1,483","1,512","1,428","1,484","1,521","1,723","1,832","1,608","1,815","1,916","2,007","2,013","2,162","2,383","2,592","2,944","3,232","3,519",718,"1,110","2,776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.2,470-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,"1,116","1,054","1,111","1,182","1,214","1,216","1,180","1,134","1,127","1,156","1,171","1,124","1,244","1,291","1,182","1,339","1,415","1,443","1,582","1,690","1,783","1,966","2,274","2,599","2,753",659,968,"2,287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.3,470-1.3,,,,Same-day visitors (excursionists),,Thousands,,,77,69,127,144,188,171,259,349,385,272,314,397,479,542,426,476,501,563,431,472,600,626,670,633,766,59,142,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.4,470-1.4,,,,,"of which, cruise passengers",Thousands,,,77,69,127,144,188,171,259,349,385,272,314,397,479,542,426,476,501,563,431,472,600,626,670,633,766,59,142,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,0,584-0,MARSHALL ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2003, 2006-2008, 2010-2018 arrivals by air. 2004, 2005, 2009 air and sea arrivals.
2014-2018 Source: South Pacific Tourism Organisation - Regional Tourism Resource Centre.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.1,584-1.1,,,Total arrivals,,,Thousands,,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,7.9,..,..,2.0,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.2,584-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,5.5,6.2,6.4,6.4,4.6,5.2,5.4,6.0,7.2,9.0,9.2,5.8,7.2,6.0,5.4,4.6,4.6,4.6,..,4.9,6.3,5.4,6.0,6.8,6.1,1.2,0.04,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.3,584-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,1.9,..,..,0.8,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.4,584-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,1.9,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,0,474-0,MARTINIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.1,474-1.1,,,Total arrivals,,,Thousands,,VF,885,885,900,964,903,816,663,654,722,630,577,599,573,568,511,553,538,603,622,696,762,842,"1,003","1,002",919,524,312,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.2,474-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,457,477,513,549,564,526,460,447,453,471,484,503,501,481,442,478,497,488,490,490,487,519,536,537,556,312,291,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.3,474-1.3,,,,Same-day visitors (excursionists),,Thousands,,,428,408,387,415,339,290,203,207,269,159,93,96,72,87,70,75,41,115,133,206,274,323,467,465,363,211,21,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.4,474-1.4,,,,,"of which, cruise passengers",Thousands,,,428,408,387,415,339,290,203,207,269,159,93,96,72,87,70,75,41,92,104,178,242,281,406,393,285,170,..,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,0,478-0,MAURITANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.1,478-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.2,478-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,..,..,..,..,24,30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.3,478-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.4,478-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,0,480-0,MAURITIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.1,480-1.1,,,Total arrivals,,,Thousands,,VF,437,509,558,579,600,678,675,709,721,739,782,807,933,970,890,956,983,984,"1,015","1,065","1,174","1,307","1,371","1,431","1,418",316,180,"1,003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.2,480-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,422,487,536,558,578,656,660,682,702,719,761,788,907,930,871,935,965,965,993,"1,038","1,151","1,275","1,342","1,399","1,383",309,180,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.3,480-1.3,,,,Same-day visitors (excursionists),,Thousands,,,15,22,22,21,22,22,14,28,19,20,21,18,26,40,19,22,18,19,22,27,23,32,30,32,35,7,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1.4,480-1.4,,,,,"of which, cruise passengers",Thousands,,,6,12,13,13,11,11,6,18,9,9,9,8,9,13,14,9,6,6,9,13,7,11,7,9,13,1,..,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,0,484-0,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including nationals residing abroad.
2/ Including visitors of the US border zone with a length of stay under 24 hours.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.1,484-1.1,,,Total arrivals,,,Thousands,,VF,"85,446","90,394","92,915","95,214","99,869","105,673","100,718","100,153","92,330","99,250","103,146","97,701","93,582","92,948","88,044","81,953","75,732","76,749","78,100","81,042","87,129","94,853","99,349","96,497","97,406","51,128","55,301","65,995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.2,484-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,"20,241","21,395","19,351","19,392","19,043","20,641","19,810","19,667","18,665","20,618","21,915","21,353","21,606","22,931","22,346","23,290","23,403","23,403","24,151","29,346","32,093","35,079","39,291","41,313","45,024","24,824","31,860","38,326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.3,484-1.3,,,,Same-day visitors (excursionists),,Thousands,2/,,"65,205","68,999","73,564","75,822","80,826","85,032","80,908","80,487","73,664","78,632","81,231","76,348","71,976","70,017","65,698","58,664","52,329","53,346","53,950","51,696","55,035","59,774","60,058","55,184","52,382","26,845","23,441","27,669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1.4,484-1.4,,,,,"of which, cruise passengers",Thousands,,,"1,697","2,142","2,253","2,246","3,048","3,467","3,805","5,136","4,974","6,493","6,707","6,516","6,943","6,491","5,701","6,048","5,289","5,199","4,555","5,785","6,115","6,695","7,681","8,271","9,095","2,580","1,754","7,075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,583-0,"MICRONESIA, FEDERATED STATES OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals in the States of Kosrae, Chuuk, Pohnpei and Yap; excluding FSM citizens. Note 2018: data source: South Pacific Tourism Organisation (2018 Annual Visitor Arrivals Report).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.1,583-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.2,583-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,..,18,17,13,16,21,15,19,18,19,19,19,21,26,48,45,35,38,42,35,31,30,..,19,18,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.3,583-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.4,583-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,0,498-0,"MOLDOVA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-2003: Visitors who have benefited from tourism services provided by the tourism agencies and tour operators (titulars of tourism licences).
2/ From 2004: non-resident tourists staying in all types of accommodation establishments;
Excluding the left side of the river Nistru and the municipality of Bender.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.1,498-1.1,,,Total arrivals,,,Thousands,1/,VF,32.8,28.9,21.2,19.9,14.1,19.0,15.7,20.2,23.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.2,498-1.2,,,,Overnights visitors (tourists),,Thousands,1/ 2/,TCE,32.0,29.0,21.0,19.0,14.0,18.0,16.0,18.0,21.0,69,67,63,70,73,60,64,75,89,96,94,94,121,145,160,174,29,69,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.3,498-1.3,,,,Same-day visitors (excursionists),,Thousands,,,1.0,0.1,..,0.5,0.3,0.8,0.2,2.0,3.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1.4,498-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,0,492-0,MONACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.1,492-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.2,492-1.2,,,,Overnights visitors (tourists),,Thousands,,THS,233,226,259,278,278,300,270,263,235,250,286,313,328,324,265,279,295,292,328,329,331,336,355,347,363,159,218,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.3,492-1.3,,,,Same-day visitors (excursionists),,Thousands,,,23,26,22,56,60,76,72,56,80,125,133,180,182,232,236,322,285,233,245,194,255,182,166,169,182,1,..,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.4,492-1.4,,,,,"of which, cruise passengers",Thousands,,,23,26,22,56,60,76,72,56,80,125,133,180,182,232,236,322,285,233,245,194,255,182,166,169,182,1,..,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
